;DT;RV1;RV5;BPV1;BPV5;medRV1;medRV5;RK1;RK5;RQ1;RQ5;medRQ1;medRQ5;CLOSE
528;12/02/2016;8.10E-05;5.80E-05;7.94E-05;4.74E-05;7.86E-05;4.83E-05;6.10E-05;6.26E-05;0.174560563;0.107220418;0.127507039;0.127507039;186.64
529;16/02/2016;6.39E-05;5.06E-05;5.39E-05;5.19E-05;5.24E-05;5.69E-05;5.58E-05;4.71E-05;0.140203148;0.07769503;0.093642271;0.093642271;189.77
530;17/02/2016;3.74E-05;3.24E-05;3.83E-05;3.35E-05;3.82E-05;3.66E-05;3.13E-05;3.84E-05;0.064992038;0.049120207;0.065869833;0.065869833;192.87
531;18/02/2016;4.68E-05;5.06E-05;4.51E-05;5.50E-05;4.45E-05;5.27E-05;4.79E-05;4.47E-05;0.093103908;0.085730379;0.074891116;0.074891116;192.04
532;19/02/2016;5.60E-05;6.77E-05;4.88E-05;5.44E-05;4.12E-05;4.94E-05;5.25E-05;4.01E-05;0.172826659;0.173170894;0.083303596;0.083303596;192.02
533;22/02/2016;2.86E-05;2.74E-05;2.59E-05;2.33E-05;2.40E-05;2.27E-05;2.37E-05;2.63E-05;0.075404288;0.058252047;0.041408446;0.041408446;194.79
534;23/02/2016;3.94E-05;4.40E-05;3.93E-05;3.77E-05;4.10E-05;4.20E-05;3.90E-05;4.99E-05;0.068419108;0.07748708;0.07762319;0.07762319;192.37
535;24/02/2016;8.61E-05;0.00010617;7.32E-05;7.87E-05;7.05E-05;6.15E-05;8.97E-05;9.98E-05;0.218248778;0.208661181;0.138251414;0.138251414;193.22
536;25/02/2016;5.14E-05;6.63E-05;4.53E-05;7.28E-05;4.91E-05;7.45E-05;5.58E-05;5.82E-05;0.105605851;0.107530447;0.088262561;0.088262561;195.53
537;26/02/2016;4.87E-05;4.69E-05;4.96E-05;3.97E-05;4.80E-05;3.36E-05;5.09E-05;4.53E-05;0.081308788;0.080014024;0.075939697;0.075939697;195.13
538;29/02/2016;6.18E-05;5.28E-05;5.78E-05;5.38E-05;5.25E-05;4.55E-05;5.59E-05;5.84E-05;0.126571095;0.102068769;0.11757209;0.11757209;193.48
539;01/03/2016;4.74E-05;4.74E-05;4.25E-05;3.54E-05;4.31E-05;2.72E-05;4.45E-05;4.33E-05;0.108813157;0.133178194;0.083986939;0.083986939;198.17
540;02/03/2016;4.76E-05;4.42E-05;4.55E-05;4.22E-05;4.94E-05;3.91E-05;4.33E-05;4.63E-05;0.082877237;0.077364035;0.089910822;0.089910822;199
541;03/03/2016;3.74E-05;2.79E-05;3.58E-05;2.83E-05;3.48E-05;2.90E-05;3.51E-05;2.17E-05;0.0664928;0.049393435;0.055324308;0.055324308;199.76
542;04/03/2016;4.84E-05;4.60E-05;4.84E-05;5.25E-05;4.76E-05;5.52E-05;4.89E-05;4.09E-05;0.088081824;0.072631975;0.079507185;0.079507185;200.38
543;07/03/2016;4.76E-05;4.26E-05;4.42E-05;4.18E-05;4.06E-05;4.26E-05;4.77E-05;4.25E-05;0.087212246;0.063682022;0.064780429;0.064780429;200.59
544;08/03/2016;5.91E-05;5.15E-05;6.02E-05;4.82E-05;5.51E-05;4.92E-05;5.87E-05;2.44E-05;0.106949049;0.083963036;0.094022427;0.094022427;198.36
545;09/03/2016;5.56E-05;4.46E-05;5.20E-05;3.56E-05;4.85E-05;2.92E-05;4.25E-05;4.55E-05;0.126580933;0.131824693;0.091793544;0.091793544;199.42
546;10/03/2016;0.000111483;0.000109219;0.000118568;0.000103017;0.000114772;0.000104814;0.000109785;0.000114266;0.186072156;0.175059677;0.203962804;0.203962804;199.54
547;11/03/2016;2.51E-05;1.87E-05;2.63E-05;1.69E-05;2.83E-05;1.66E-05;2.31E-05;1.91E-05;0.042989177;0.033022515;0.053700198;0.053700198;202.73
548;14/03/2016;2.28E-05;2.01E-05;1.84E-05;2.18E-05;1.60E-05;2.05E-05;2.23E-05;1.52E-05;0.057969159;0.029541477;0.026501194;0.026501194;202.495
549;15/03/2016;2.10E-05;1.83E-05;2.05E-05;1.32E-05;2.02E-05;1.47E-05;1.86E-05;2.06E-05;0.038674605;0.034373648;0.034571589;0.034571589;202.17
550;16/03/2016;6.59E-05;8.11E-05;5.87E-05;6.32E-05;6.76E-05;6.86E-05;8.94E-05;7.83E-05;0.285088093;0.258801654;0.410414606;0.410414606;203.4
551;17/03/2016;2.66E-05;2.47E-05;2.41E-05;2.42E-05;2.63E-05;2.72E-05;2.42E-05;2.98E-05;0.050295873;0.040327092;0.053175701;0.053175701;204.65
552;18/03/2016;2.38E-05;2.16E-05;2.45E-05;2.38E-05;2.29E-05;2.41E-05;1.60E-05;1.38E-05;0.04000769;0.034464237;0.038688422;0.038688422;204.44
553;21/03/2016;2.58E-05;1.96E-05;2.53E-05;1.60E-05;2.26E-05;1.64E-05;2.13E-05;1.89E-05;0.052138621;0.037589221;0.043996596;0.043996596;204.68
554;22/03/2016;2.44E-05;2.29E-05;2.40E-05;2.06E-05;2.24E-05;1.92E-05;1.99E-05;1.75E-05;0.056124124;0.041544294;0.050456602;0.050456602;204.59
555;23/03/2016;3.33E-05;2.01E-05;3.17E-05;1.98E-05;2.87E-05;2.10E-05;2.79E-05;1.81E-05;0.077738129;0.032778996;0.064113486;0.064113486;203.24
556;24/03/2016;2.14E-05;1.57E-05;2.05E-05;1.42E-05;2.08E-05;1.30E-05;1.99E-05;1.75E-05;0.03777274;0.029039381;0.032856644;0.032856644;203.14
557;28/03/2016;2.44E-05;1.93E-05;2.04E-05;1.58E-05;1.98E-05;1.82E-05;2.21E-05;1.84E-05;0.049805258;0.033557218;0.035523927;0.035523927;203.26
558;29/03/2016;3.06E-05;2.93E-05;2.48E-05;2.37E-05;2.27E-05;2.46E-05;3.42E-05;3.52E-05;0.107789061;0.078042243;0.041509866;0.041509866;205.15
559;30/03/2016;2.07E-05;2.01E-05;1.88E-05;1.87E-05;1.76E-05;1.90E-05;2.14E-05;2.02E-05;0.039128318;0.03331223;0.028815772;0.028815772;206.07
560;31/03/2016;1.99E-05;1.62E-05;1.87E-05;1.38E-05;1.84E-05;1.38E-05;1.52E-05;1.08E-05;0.039957261;0.028366836;0.035683495;0.035683495;205.55
561;01/04/2016;3.10E-05;2.86E-05;2.77E-05;2.62E-05;2.58E-05;2.34E-05;3.15E-05;3.32E-05;0.081407337;0.060467043;0.059705159;0.059705159;206.89
562;04/04/2016;1.89E-05;1.88E-05;1.74E-05;1.65E-05;1.56E-05;1.87E-05;1.76E-05;1.92E-05;0.036213712;0.033507602;0.027401628;0.027401628;206.27
563;05/04/2016;3.83E-05;3.24E-05;3.45E-05;3.20E-05;3.16E-05;2.76E-05;3.60E-05;2.83E-05;0.083355386;0.051174932;0.059863015;0.059863015;204.19
564;06/04/2016;3.71E-05;3.34E-05;3.25E-05;3.15E-05;2.85E-05;3.35E-05;3.25E-05;3.69E-05;0.09088363;0.06454179;0.06227289;0.06227289;206.43
565;07/04/2016;3.55E-05;4.69E-05;3.44E-05;4.51E-05;3.62E-05;5.13E-05;3.89E-05;4.62E-05;0.060511732;0.072326383;0.064197106;0.064197106;203.94
566;08/04/2016;3.35E-05;3.39E-05;3.49E-05;3.03E-05;3.34E-05;2.93E-05;3.32E-05;2.65E-05;0.056242412;0.055623084;0.054662771;0.054662771;204.53
567;11/04/2016;4.17E-05;3.51E-05;3.88E-05;2.49E-05;3.52E-05;2.29E-05;4.59E-05;3.74E-05;0.087741885;0.066352205;0.068082776;0.068082776;203.98
568;12/04/2016;4.92E-05;4.03E-05;4.62E-05;3.06E-05;4.34E-05;2.86E-05;5.41E-05;3.44E-05;0.136948014;0.083278105;0.126055974;0.126055974;205.94
569;13/04/2016;2.28E-05;2.07E-05;2.12E-05;2.20E-05;2.06E-05;2.39E-05;1.99E-05;1.69E-05;0.04395362;0.033433372;0.037365429;0.037365429;208.02
570;14/04/2016;1.53E-05;1.72E-05;1.52E-05;1.65E-05;1.52E-05;1.24E-05;1.29E-05;8.04E-06;0.0271111;0.033462585;0.025526247;0.025526247;208.01
571;15/04/2016;1.12E-05;6.74E-06;1.11E-05;6.59E-06;1.04E-05;6.64E-06;8.03E-06;7.47E-06;0.021889254;0.011060057;0.018084328;0.018084328;207.81
572;18/04/2016;1.76E-05;1.73E-05;1.57E-05;1.24E-05;1.49E-05;1.19E-05;1.98E-05;1.56E-05;0.04933249;0.037897217;0.029233251;0.029233251;209.28
573;19/04/2016;1.99E-05;1.97E-05;1.92E-05;1.79E-05;1.91E-05;1.73E-05;2.03E-05;2.01E-05;0.038063039;0.033518051;0.033603293;0.033603293;209.87
574;20/04/2016;1.47E-05;1.55E-05;1.33E-05;1.61E-05;1.31E-05;1.46E-05;1.42E-05;1.63E-05;0.031212829;0.027655498;0.022067447;0.022067447;210.06
575;21/04/2016;2.61E-05;2.41E-05;2.36E-05;2.58E-05;2.21E-05;2.59E-05;2.85E-05;1.71E-05;0.052082296;0.036400536;0.036832186;0.036832186;208.96
576;22/04/2016;2.91E-05;2.57E-05;2.64E-05;2.29E-05;2.54E-05;2.14E-05;2.78E-05;2.81E-05;0.058007553;0.046926053;0.048982078;0.048982078;208.99
577;25/04/2016;2.23E-05;2.25E-05;2.09E-05;1.43E-05;2.01E-05;1.38E-05;1.89E-05;2.03E-05;0.043017017;0.04992619;0.036664522;0.036664522;208.61
578;26/04/2016;2.00E-05;1.86E-05;1.95E-05;1.89E-05;1.82E-05;1.88E-05;1.67E-05;1.92E-05;0.039648959;0.030062289;0.036873629;0.036873629;208.97
579;27/04/2016;3.65E-05;4.01E-05;3.45E-05;2.48E-05;3.38E-05;1.76E-05;3.67E-05;3.22E-05;0.091604278;0.133162739;0.087615825;0.087615825;209.34
580;28/04/2016;3.17E-05;3.40E-05;3.14E-05;3.34E-05;2.93E-05;2.74E-05;3.30E-05;4.46E-05;0.07443174;0.068058534;0.066285378;0.066285378;207.48
581;29/04/2016;5.16E-05;5.78E-05;4.74E-05;5.62E-05;4.58E-05;5.51E-05;5.19E-05;6.73E-05;0.096953437;0.095774272;0.077781038;0.077781038;206.33
582;02/05/2016;3.18E-05;2.48E-05;3.28E-05;2.22E-05;3.11E-05;2.54E-05;2.94E-05;1.38E-05;0.059561986;0.047577559;0.057075353;0.057075353;207.97
583;03/05/2016;3.83E-05;3.10E-05;3.75E-05;2.44E-05;3.74E-05;2.15E-05;3.43E-05;2.52E-05;0.067889973;0.056759177;0.066311764;0.066311764;206.15
584;04/05/2016;3.66E-05;2.74E-05;3.72E-05;2.54E-05;3.64E-05;2.82E-05;3.38E-05;2.44E-05;0.070874036;0.045089057;0.086526439;0.086526439;204.99
585;05/05/2016;3.23E-05;3.66E-05;3.01E-05;3.43E-05;2.93E-05;3.19E-05;2.89E-05;2.02E-05;0.063541943;0.069294116;0.053078725;0.053078725;204.98
586;06/05/2016;3.69E-05;4.05E-05;3.51E-05;4.21E-05;3.26E-05;3.91E-05;3.50E-05;4.18E-05;0.093349449;0.070350228;0.059084386;0.059084386;205.7
587;09/05/2016;2.57E-05;2.36E-05;2.70E-05;2.00E-05;2.63E-05;2.26E-05;2.19E-05;2.13E-05;0.048434757;0.043712808;0.052176305;0.052176305;205.89
588;10/05/2016;1.18E-05;1.19E-05;1.16E-05;1.21E-05;1.15E-05;1.28E-05;9.13E-06;1.46E-05;0.025195385;0.025345566;0.023158698;0.023158698;208.43
589;11/05/2016;1.99E-05;2.00E-05;1.87E-05;1.50E-05;1.81E-05;1.67E-05;2.09E-05;1.77E-05;0.040822575;0.040806978;0.034007177;0.034007177;206.56
590;12/05/2016;3.45E-05;4.24E-05;3.41E-05;3.71E-05;3.38E-05;3.07E-05;3.54E-05;2.89E-05;0.061793876;0.075032884;0.062657747;0.062657747;206.56
591;13/05/2016;4.28E-05;3.73E-05;4.22E-05;3.39E-05;4.11E-05;3.59E-05;3.65E-05;3.87E-05;0.079355969;0.064919067;0.075655627;0.075655627;204.76
592;16/05/2016;2.01E-05;1.79E-05;1.74E-05;1.78E-05;1.52E-05;1.68E-05;1.53E-05;1.85E-05;0.043233051;0.029523231;0.03091985;0.03091985;206.78
593;17/05/2016;3.53E-05;3.89E-05;3.42E-05;3.29E-05;3.46E-05;3.60E-05;3.51E-05;3.77E-05;0.065221384;0.074743634;0.058212761;0.058212761;204.88
594;18/05/2016;8.16E-05;9.86E-05;7.98E-05;7.66E-05;7.73E-05;7.23E-05;8.70E-05;7.63E-05;0.209799946;0.224639207;0.177073177;0.177073177;204.96
595;19/05/2016;5.41E-05;6.11E-05;5.75E-05;6.92E-05;5.04E-05;7.01E-05;4.82E-05;6.63E-05;0.105031357;0.112037923;0.080720656;0.080720656;204.22
596;20/05/2016;2.13E-05;1.56E-05;1.98E-05;1.44E-05;1.89E-05;1.44E-05;2.10E-05;2.44E-05;0.054533876;0.026207052;0.034357986;0.034357986;205.46
597;23/05/2016;2.15E-05;1.23E-05;2.30E-05;1.19E-05;2.17E-05;1.05E-05;1.58E-05;1.09E-05;0.045266065;0.025726003;0.045541212;0.045541212;205.15
598;24/05/2016;1.30E-05;1.35E-05;1.25E-05;1.31E-05;1.23E-05;1.43E-05;1.29E-05;1.78E-05;0.02481975;0.024806237;0.025850593;0.025850593;207.85
599;25/05/2016;1.66E-05;1.49E-05;1.47E-05;1.41E-05;1.45E-05;1.35E-05;1.66E-05;1.90E-05;0.036897195;0.02898911;0.030128347;0.030128347;209.22
600;26/05/2016;1.61E-05;1.23E-05;1.51E-05;1.22E-05;1.63E-05;1.05E-05;1.59E-05;8.89E-06;0.03366198;0.023377347;0.034247965;0.034247965;209.3264
601;27/05/2016;1.08E-05;8.48E-06;1.03E-05;7.94E-06;9.43E-06;8.84E-06;8.24E-06;4.92E-06;0.022515021;0.024117784;0.019124513;0.019124513;210.2
602;31/05/2016;1.90E-05;1.95E-05;1.62E-05;1.59E-05;1.57E-05;1.15E-05;1.99E-05;2.10E-05;0.04775338;0.041340398;0.026780658;0.026780658;209.9
603;01/06/2016;2.00E-05;1.65E-05;1.81E-05;1.75E-05;1.68E-05;1.96E-05;2.10E-05;1.96E-05;0.040777857;0.025616204;0.028075995;0.028075995;210.27
604;02/06/2016;1.76E-05;1.55E-05;1.67E-05;1.06E-05;1.58E-05;9.66E-06;1.32E-05;1.54E-05;0.048477371;0.047884713;0.033317782;0.033317782;210.91
605;03/06/2016;2.58E-05;2.66E-05;2.47E-05;2.45E-05;2.36E-05;2.30E-05;2.79E-05;2.26E-05;0.053832809;0.042421503;0.049035717;0.049035717;210.3
606;06/06/2016;1.56E-05;1.58E-05;1.39E-05;1.63E-05;1.22E-05;1.56E-05;1.26E-05;1.50E-05;0.043117709;0.030533733;0.024799753;0.024799753;211.35
607;07/06/2016;9.55E-06;6.35E-06;9.37E-06;6.42E-06;9.40E-06;6.25E-06;6.92E-06;6.75E-06;0.023576203;0.011265174;0.020637244;0.020637244;211.67
608;08/06/2016;1.13E-05;9.23E-06;1.10E-05;1.04E-05;1.07E-05;1.11E-05;8.48E-06;1.45E-05;0.022790862;0.015232957;0.022507235;0.022507235;212.35
609;09/06/2016;1.56E-05;1.22E-05;1.40E-05;1.16E-05;1.36E-05;1.09E-05;1.40E-05;1.35E-05;0.031660837;0.020896093;0.025863342;0.025863342;212.01
610;10/06/2016;2.26E-05;2.18E-05;2.19E-05;1.88E-05;2.16E-05;1.68E-05;2.05E-05;2.13E-05;0.042101886;0.041678598;0.036950922;0.036950922;210.06
611;13/06/2016;3.53E-05;3.24E-05;3.31E-05;3.26E-05;3.21E-05;3.68E-05;3.28E-05;3.29E-05;0.06159665;0.056648629;0.056000726;0.056000726;208.44
612;14/06/2016;4.45E-05;4.13E-05;4.32E-05;4.81E-05;4.29E-05;5.16E-05;4.63E-05;4.54E-05;0.075652294;0.054079589;0.068043102;0.068043102;208.08
613;15/06/2016;3.48E-05;2.65E-05;2.99E-05;2.40E-05;2.99E-05;2.47E-05;2.72E-05;2.90E-05;0.086757409;0.054409029;0.073453177;0.073453177;207.75
614;16/06/2016;5.25E-05;5.14E-05;5.12E-05;5.54E-05;5.19E-05;6.16E-05;4.57E-05;5.56E-05;0.093896453;0.0756021;0.089844203;0.089844203;208.42
615;17/06/2016;3.49E-05;3.01E-05;3.45E-05;3.40E-05;3.51E-05;3.58E-05;3.80E-05;2.78E-05;0.06680599;0.049074789;0.065306725;0.065306725;206.58
616;20/06/2016;2.38E-05;2.33E-05;2.26E-05;2.00E-05;2.18E-05;1.79E-05;2.16E-05;2.59E-05;0.050841968;0.046512839;0.038280388;0.038280388;207.86
617;21/06/2016;2.53E-05;2.49E-05;2.40E-05;2.33E-05;2.35E-05;2.41E-05;2.14E-05;1.72E-05;0.050022547;0.04295177;0.049920073;0.049920073;208.39
618;22/06/2016;2.53E-05;2.67E-05;2.13E-05;2.24E-05;2.07E-05;1.88E-05;2.46E-05;2.04E-05;0.07116512;0.065509256;0.034857955;0.034857955;208.05
619;23/06/2016;1.92E-05;1.70E-05;1.85E-05;1.83E-05;1.79E-05;2.24E-05;1.76E-05;1.58E-05;0.037478798;0.029748808;0.036009548;0.036009548;210.83
620;24/06/2016;0.000151362;0.000167419;0.000147208;0.000168548;0.000148797;0.000156371;0.000157921;0.000190423;0.278934606;0.337284077;0.271858905;0.271858905;203.22
621;27/06/2016;0.000113572;9.05E-05;0.000116752;9.49E-05;0.00011824;8.90E-05;9.02E-05;0.000117801;0.185981939;0.14284957;0.18482305;0.18482305;199.59
622;28/06/2016;4.19E-05;4.35E-05;4.24E-05;4.73E-05;4.37E-05;4.27E-05;4.25E-05;4.67E-05;0.066544996;0.067739269;0.069117013;0.069117013;203.1725
623;29/06/2016;2.69E-05;2.74E-05;2.66E-05;2.90E-05;2.71E-05;2.90E-05;2.32E-05;1.40E-05;0.056736427;0.041591101;0.061058429;0.061058429;206.67
624;30/06/2016;4.57E-05;3.69E-05;4.03E-05;3.30E-05;4.20E-05;3.64E-05;4.17E-05;5.36E-05;0.088149023;0.058845904;0.07625285;0.07625285;209.5
625;01/07/2016;2.24E-05;1.89E-05;2.19E-05;1.58E-05;2.13E-05;1.51E-05;2.26E-05;1.44E-05;0.043606988;0.032289703;0.036822186;0.036822186;209.83
626;05/07/2016;3.12E-05;2.72E-05;2.54E-05;2.02E-05;2.68E-05;2.28E-05;2.88E-05;2.52E-05;0.080564502;0.058342893;0.050214998;0.050214998;208.43
627;06/07/2016;5.61E-05;4.69E-05;5.51E-05;4.17E-05;5.35E-05;4.19E-05;5.06E-05;3.58E-05;0.109906472;0.090464382;0.119871418;0.119871418;209.75
628;07/07/2016;3.28E-05;2.97E-05;3.06E-05;3.21E-05;3.12E-05;3.25E-05;3.25E-05;3.38E-05;0.062853243;0.04308411;0.055874673;0.055874673;209.53
629;08/07/2016;1.86E-05;1.39E-05;1.80E-05;1.39E-05;1.98E-05;1.38E-05;1.16E-05;1.48E-05;0.041045048;0.025094814;0.051054975;0.051054975;212.65
630;11/07/2016;1.25E-05;1.52E-05;1.15E-05;1.48E-05;1.10E-05;1.51E-05;1.31E-05;8.61E-06;0.029714055;0.029316595;0.020482068;0.020482068;213.41
631;12/07/2016;9.98E-06;9.11E-06;9.20E-06;7.69E-06;9.09E-06;8.61E-06;7.94E-06;8.96E-06;0.017553562;0.016043207;0.015373541;0.015373541;214.94
632;13/07/2016;1.53E-05;1.68E-05;1.49E-05;1.30E-05;1.42E-05;1.22E-05;1.52E-05;1.75E-05;0.026795253;0.030683457;0.024214397;0.024214397;214.92
633;14/07/2016;1.56E-05;1.56E-05;1.38E-05;1.60E-05;1.45E-05;1.63E-05;1.29E-05;1.74E-05;0.030513631;0.02584272;0.032051387;0.032051387;216.07
634;15/07/2016;1.30E-05;1.11E-05;1.22E-05;1.26E-05;1.16E-05;1.17E-05;1.34E-05;1.39E-05;0.02471203;0.016280238;0.021593838;0.021593838;215.81
635;18/07/2016;8.46E-06;7.79E-06;7.80E-06;7.43E-06;7.78E-06;7.16E-06;8.36E-06;7.90E-06;0.016779747;0.013127192;0.014553232;0.014553232;216.4
636;19/07/2016;1.05E-05;6.64E-06;9.91E-06;5.88E-06;9.97E-06;5.74E-06;1.11E-05;6.35E-06;0.023221489;0.011405757;0.022000845;0.022000845;216.15
637;20/07/2016;7.59E-06;7.95E-06;7.07E-06;5.12E-06;6.84E-06;6.34E-06;6.89E-06;8.40E-06;0.018179188;0.019924932;0.014719696;0.014719696;217.09
638;21/07/2016;1.23E-05;1.09E-05;1.18E-05;1.13E-05;1.16E-05;1.06E-05;1.14E-05;1.21E-05;0.020843742;0.017822117;0.019216449;0.019216449;216.25
639;22/07/2016;8.74E-06;7.57E-06;7.97E-06;6.89E-06;7.78E-06;7.13E-06;8.63E-06;7.60E-06;0.020333054;0.013096692;0.01314673;0.01314673;217.23
640;25/07/2016;1.13E-05;1.04E-05;9.97E-06;1.02E-05;1.03E-05;1.07E-05;1.03E-05;7.73E-06;0.021590088;0.015592445;0.019140102;0.019140102;216.67
641;26/07/2016;2.10E-05;2.28E-05;2.09E-05;1.89E-05;1.82E-05;1.70E-05;2.30E-05;2.85E-05;0.06961412;0.060939662;0.041734062;0.041734062;216.73
642;27/07/2016;2.88E-05;2.45E-05;2.79E-05;1.76E-05;3.00E-05;1.59E-05;2.32E-05;1.92E-05;0.077624367;0.059393282;0.092633984;0.092633984;216.53
643;28/07/2016;1.97E-05;2.62E-05;1.85E-05;1.93E-05;1.85E-05;1.48E-05;2.06E-05;1.76E-05;0.048235433;0.069060383;0.045619767;0.045619767;216.78
644;29/07/2016;1.68E-05;2.00E-05;1.48E-05;1.75E-05;1.34E-05;1.91E-05;1.62E-05;1.88E-05;0.039845066;0.037887754;0.025932085;0.025932085;217.13
645;01/08/2016;2.47E-05;2.39E-05;2.21E-05;2.17E-05;2.29E-05;2.06E-05;2.44E-05;1.97E-05;0.045216307;0.044213561;0.040055039;0.040055039;216.89
646;02/08/2016;2.77E-05;2.72E-05;2.71E-05;2.32E-05;2.56E-05;2.16E-05;2.81E-05;3.09E-05;0.05485821;0.049910237;0.055611085;0.055611085;215.55
647;03/08/2016;1.38E-05;1.17E-05;1.30E-05;1.00E-05;1.22E-05;1.04E-05;1.22E-05;6.15E-06;0.030986229;0.02102103;0.02470912;0.02470912;216.21
648;04/08/2016;1.24E-05;1.22E-05;1.12E-05;9.12E-06;1.10E-05;9.12E-06;1.13E-05;1.18E-05;0.024809671;0.02733481;0.018225506;0.018225506;216.41
649;05/08/2016;7.61E-06;5.19E-06;6.84E-06;5.59E-06;7.08E-06;5.49E-06;5.88E-06;7.41E-06;0.017141388;0.009053137;0.016405934;0.016405934;218.17
650;08/08/2016;6.82E-06;5.48E-06;6.78E-06;5.04E-06;7.13E-06;5.71E-06;6.48E-06;5.79E-06;0.013256901;0.011156654;0.014800132;0.014800132;218.03
651;09/08/2016;8.32E-06;6.15E-06;7.86E-06;5.81E-06;7.60E-06;5.43E-06;6.43E-06;6.72E-06;0.015708008;0.011170351;0.013468914;0.013468914;218.17
652;10/08/2016;1.28E-05;1.25E-05;1.24E-05;1.21E-05;1.16E-05;1.16E-05;1.21E-05;1.17E-05;0.027148574;0.023130194;0.01992786;0.01992786;217.64
653;11/08/2016;9.70E-06;7.82E-06;9.20E-06;6.66E-06;9.27E-06;6.60E-06;1.08E-05;7.50E-06;0.021350187;0.016959897;0.01972311;0.01972311;218.65
654;12/08/2016;9.94E-06;6.71E-06;9.58E-06;7.45E-06;8.89E-06;8.44E-06;7.53E-06;3.59E-06;0.024197815;0.011585295;0.020911281;0.020911281;218.45
655;15/08/2016;5.22E-06;3.04E-06;4.75E-06;3.16E-06;4.57E-06;2.86E-06;3.19E-06;3.60E-06;0.013653372;0.005636078;0.009957172;0.009957172;219.125
656;16/08/2016;9.55E-06;9.73E-06;8.17E-06;8.89E-06;7.73E-06;7.95E-06;8.58E-06;1.09E-05;0.022138577;0.016876967;0.016497952;0.016497952;217.98
657;17/08/2016;2.10E-05;1.73E-05;1.90E-05;1.46E-05;1.69E-05;1.29E-05;1.73E-05;1.76E-05;0.071808783;0.037866601;0.079221909;0.079221909;218.37
658;18/08/2016;7.68E-06;6.70E-06;6.85E-06;7.09E-06;6.97E-06;6.92E-06;6.88E-06;5.75E-06;0.015951881;0.011425886;0.015925952;0.015925952;218.87
659;19/08/2016;8.97E-06;9.79E-06;8.22E-06;1.05E-05;7.47E-06;1.08E-05;9.37E-06;9.99E-06;0.019089552;0.018891238;0.013105071;0.013105071;218.57
660;22/08/2016;1.91E-05;2.28E-05;1.56E-05;1.64E-05;1.62E-05;1.41E-05;2.19E-05;2.76E-05;0.052559677;0.055843115;0.050252171;0.050252171;218.5
661;23/08/2016;8.01E-06;5.29E-06;7.77E-06;4.52E-06;7.70E-06;4.11E-06;6.27E-06;4.28E-06;0.016761845;0.010196954;0.017931131;0.017931131;218.94
662;24/08/2016;1.28E-05;1.16E-05;1.09E-05;6.86E-06;1.09E-05;5.30E-06;1.19E-05;1.15E-05;0.03120721;0.028095844;0.022546147;0.022546147;217.88
663;25/08/2016;1.75E-05;1.62E-05;1.63E-05;1.63E-05;1.44E-05;1.40E-05;1.60E-05;1.47E-05;0.039400596;0.030769425;0.025574545;0.025574545;217.63
664;26/08/2016;5.44E-05;3.70E-05;4.90E-05;3.53E-05;5.07E-05;3.29E-05;6.36E-05;4.88E-05;0.131461299;0.068162314;0.137921467;0.137921467;217.25
665;29/08/2016;9.07E-06;6.99E-06;8.38E-06;6.72E-06;8.21E-06;6.59E-06;9.08E-06;1.10E-05;0.022928833;0.021020255;0.018100315;0.018100315;218.36
666;30/08/2016;1.56E-05;1.51E-05;1.37E-05;1.44E-05;1.30E-05;1.18E-05;1.30E-05;7.31E-06;0.042395441;0.028867975;0.027228133;0.027228133;217.97
667;31/08/2016;1.67E-05;1.32E-05;1.37E-05;1.25E-05;1.33E-05;9.61E-06;1.46E-05;1.11E-05;0.039818642;0.024484388;0.023670671;0.023670671;217.39
668;01/09/2016;2.66E-05;2.64E-05;2.45E-05;2.25E-05;2.26E-05;2.40E-05;3.10E-05;3.85E-05;0.064485316;0.05171398;0.049233479;0.049233479;217.41
669;02/09/2016;1.51E-05;1.38E-05;1.29E-05;1.48E-05;1.35E-05;1.49E-05;1.37E-05;1.24E-05;0.029365058;0.023271219;0.025098286;0.025098286;218.37
670;06/09/2016;1.50E-05;1.15E-05;1.39E-05;9.64E-06;1.33E-05;7.99E-06;1.41E-05;1.31E-05;0.046606293;0.028713047;0.042022476;0.042022476;219.07
671;07/09/2016;1.02E-05;7.33E-06;9.95E-06;6.40E-06;9.82E-06;6.35E-06;7.13E-06;7.74E-06;0.020239021;0.012677392;0.019387891;0.019387891;219.06
672;08/09/2016;1.68E-05;1.05E-05;1.57E-05;1.08E-05;1.64E-05;1.14E-05;1.32E-05;7.89E-06;0.038751862;0.018788508;0.034616256;0.034616256;218.53
673;09/09/2016;3.47E-05;3.88E-05;3.55E-05;3.56E-05;3.44E-05;3.35E-05;4.01E-05;4.02E-05;0.060265008;0.069154749;0.063025153;0.063025153;213.28
674;12/09/2016;6.07E-05;6.07E-05;5.33E-05;5.19E-05;5.05E-05;5.67E-05;6.89E-05;7.83E-05;0.143902877;0.10722045;0.089800022;0.089800022;216.34
675;13/09/2016;9.51E-05;8.57E-05;9.26E-05;9.05E-05;9.24E-05;9.17E-05;9.57E-05;6.04E-05;0.168093859;0.143951603;0.15745251;0.15745251;213.23
676;14/09/2016;5.81E-05;5.30E-05;5.43E-05;4.87E-05;5.06E-05;5.98E-05;5.58E-05;5.08E-05;0.098277814;0.078643351;0.080201459;0.080201459;213.14
677;15/09/2016;4.51E-05;4.02E-05;4.65E-05;4.09E-05;4.51E-05;4.30E-05;3.64E-05;3.12E-05;0.106574223;0.064400073;0.115705297;0.115705297;215.29
